"","ensemblGeneID","geneLength","geneName","geneBiotype"
"54459","ENSG00000278242",259,"RN7SL725P","misc_RNA"
"54460","ENSG00000278249",420,"SCARNA2","scaRNA"
"54461","ENSG00000278250",362,"Metazoa_SRP","misc_RNA"
"54462","ENSG00000278254",3362,"AC004852.2","lncRNA"
"54463","ENSG00000278255",459,"AC005344.1","lncRNA"
"54464","ENSG00000278256",280,"AC007718.1","unprocessed_pseudogene"
"54465","ENSG00000278259",13075,"MYO19","protein_coding"
"54466","ENSG00000278261",72,"SNORD1A","snoRNA"
"54467","ENSG00000278263",353,"AC135068.2","IG_V_gene"
"54468","ENSG00000278264",65,"MIR6803","miRNA"
"54469","ENSG00000278265",60,"MIR6770-1","miRNA"
"54470","ENSG00000278266",2933,"AC079949.2","lncRNA"
"54471","ENSG00000278267",68,"MIR6859-1","miRNA"
"54472","ENSG00000278273",1178,"FP700107.1","unprocessed_pseudogene"
"54473","ENSG00000278274",130,"SNORA61","snoRNA"
"54474","ENSG00000278275",1349,"AC103705.1","transcribed_processed_pseudogene"
"54475","ENSG00000278276",325,"AL110115.2","lncRNA"
"54476","ENSG00000278278",66,"MIR6816","miRNA"
"54477","ENSG00000278281",56,"MIR7856","miRNA"
"54478","ENSG00000278283",373,"AL020991.1","unprocessed_pseudogene"
"54479","ENSG00000278287",84,"AL109925.6","misc_RNA"
"54480","ENSG00000278289",916,"CT45A6","protein_coding"
"54481","ENSG00000278291",4412,"AL161772.1","lncRNA"
"54482","ENSG00000278292",846,"RFPL4AP6","unprocessed_pseudogene"
"54483","ENSG00000278294",152,"5_8S_rRNA","rRNA"
"54484","ENSG00000278299",2063,"TBC1D3C","protein_coding"
"54485","ENSG00000278301",1669,"GRAMD4P3","processed_pseudogene"
"54486","ENSG00000278305",565,"AL161616.2","lncRNA"
"54487","ENSG00000278311",9705,"GGNBP2","protein_coding"
"54488","ENSG00000278313",426,"AC100827.5","unprocessed_pseudogene"
"54489","ENSG00000278317",294,"AC011890.2","processed_pseudogene"
"54490","ENSG00000278318",5500,"ZNF229","protein_coding"
"54491","ENSG00000278319",390,"AL590240.4","unprocessed_pseudogene"
"54492","ENSG00000278324",95,"AC084123.1","misc_RNA"
"54493","ENSG00000278328",65,"MIR6802","miRNA"
"54494","ENSG00000278330",3125,"AC018529.2","lncRNA"
"54495","ENSG00000278331",107,"RNU6-156P","snRNA"
"54496","ENSG00000278332",194,"AL021918.2","processed_pseudogene"
"54497","ENSG00000278333",170,"AC022028.3","misc_RNA"
"54498","ENSG00000278334",187,"AC004080.14","misc_RNA"
"54499","ENSG00000278337",153,"AL139327.4","unprocessed_pseudogene"
"54500","ENSG00000278338",2150,"VWA8-AS1","lncRNA"
"54501","ENSG00000278340",70,"MIR6862-2","miRNA"
"54502","ENSG00000278341",1482,"AC138028.6","lncRNA"
"54503","ENSG00000278342",94,"AL133373.1","unprocessed_pseudogene"
"54504","ENSG00000278344",356,"AC063943.1","lncRNA"
"54505","ENSG00000278346",880,"AC080112.2","processed_pseudogene"
"54506","ENSG00000278348",281,"Metazoa_SRP","misc_RNA"
"54507","ENSG00000278349",66,"MIR6754","miRNA"
"54508","ENSG00000278351",254,"AC009248.2","lncRNA"
"54509","ENSG00000278356",456,"AC005911.1","lncRNA"
"54510","ENSG00000278358",296,"BX510359.8","processed_pseudogene"
"54511","ENSG00000278359",56,"MIR7155","miRNA"
"54512","ENSG00000278367",565,"AL356652.1","lncRNA"
"54513","ENSG00000278370",473,"AC021422.1","lncRNA"
"54514","ENSG00000278374",127,"U4","snRNA"
"54515","ENSG00000278376",1884,"AP004609.3","lncRNA"
"54516","ENSG00000278381",284,"AL050303.3","processed_pseudogene"
"54517","ENSG00000278382",275,"AL161629.2","processed_pseudogene"
"54518","ENSG00000278383",466,"AL031673.1","lncRNA"
"54519","ENSG00000278384",3027,"AL354822.1","protein_coding"
"54520","ENSG00000278385",1744,"AC121338.2","lncRNA"
"54521","ENSG00000278388",122,"AC002076.2","unprocessed_pseudogene"
"54522","ENSG00000278389",450,"AC099518.6","lncRNA"
"54523","ENSG00000278390",2924,"AL354696.2","lncRNA"
"54524","ENSG00000278391",90,"AC007241.1","misc_RNA"
"54525","ENSG00000278395",106,"AC243829.6","unprocessed_pseudogene"
"54526","ENSG00000278396",530,"AL122023.1","lncRNA"
"54527","ENSG00000278399",926,"AC026120.1","unprocessed_pseudogene"
"54528","ENSG00000278400",309,"AC026120.2","processed_pseudogene"
"54529","ENSG00000278404",135,"Z99774.5","misc_RNA"
"54530","ENSG00000278406",131,"AC013401.2","misc_RNA"
"54531","ENSG00000278408",585,"AC108861.1","lncRNA"
"54532","ENSG00000278410",458,"AL121590.1","misc_RNA"
"54533","ENSG00000278412",69,"MIR6854","miRNA"
"54534","ENSG00000278413",174,"AL159159.1","misc_RNA"
"54535","ENSG00000278416",1128,"PMS2P2","translated_unprocessed_pseudogene"
"54536","ENSG00000278418",77,"MIR6512","miRNA"
"54537","ENSG00000278419",447,"AL451164.2","lncRNA"
"54538","ENSG00000278420",61,"MIR6819","miRNA"
"54539","ENSG00000278421",71,"AC004386.7","misc_RNA"
"54540","ENSG00000278422",247,"RN7SL331P","misc_RNA"
"54541","ENSG00000278424",490,"AC073114.2","unprocessed_pseudogene"
"54542","ENSG00000278428",87,"AC022709.1","unprocessed_pseudogene"
"54543","ENSG00000278431",234,"AC243547.2","lncRNA"
"54544","ENSG00000278433",103,"MIR6070","miRNA"
"54545","ENSG00000278434",1455,"AC023830.3","lncRNA"
"54546","ENSG00000278438",106,"MIR7849","miRNA"
"54547","ENSG00000278441",208,"AC126915.3","processed_pseudogene"
"54548","ENSG00000278445",662,"AL137246.2","lncRNA"
"54549","ENSG00000278446",326,"AC004852.3","processed_pseudogene"
"54550","ENSG00000278447",64,"MIR6781","miRNA"
"54551","ENSG00000278449",115,"MIR6892","miRNA"
"54552","ENSG00000278454",80,"AC015599.3","misc_RNA"
"54553","ENSG00000278455",1838,"AL606534.5","processed_pseudogene"
"54554","ENSG00000278456",635,"AC015712.7","lncRNA"
"54555","ENSG00000278457",119,"5S_rRNA","rRNA"
"54556","ENSG00000278459",303,"Metazoa_SRP","misc_RNA"
"54557","ENSG00000278462",266,"AL359880.1","lncRNA"
"54558","ENSG00000278463",393,"HIST1H2AB","protein_coding"
"54559","ENSG00000278464",1660,"AC068506.1","lncRNA"
"54560","ENSG00000278465",62,"MIR6769B","miRNA"
"54561","ENSG00000278467",573,"AC138393.3","lncRNA"
"54562","ENSG00000278469",287,"Metazoa_SRP","misc_RNA"
"54563","ENSG00000278472",457,"AC009268.2","lncRNA"
"54564","ENSG00000278473",348,"IGHV3-41","IG_V_pseudogene"
"54565","ENSG00000278475",469,"AC009464.1","lncRNA"
"54566","ENSG00000278477",228,"AL356321.1","unprocessed_pseudogene"
"54567","ENSG00000278478",279,"AC006987.1","processed_pseudogene"
"54568","ENSG00000278480",966,"AL391094.1","processed_pseudogene"
"54569","ENSG00000278482",115,"AC002542.4","misc_RNA"
"54570","ENSG00000278483",78,"MIR8087","miRNA"
"54571","ENSG00000278484",631,"AC010998.3","lncRNA"
"54572","ENSG00000278485",82,"AL590491.3","processed_pseudogene"
"54573","ENSG00000278486",643,"YRDCP1","processed_pseudogene"
"54574","ENSG00000278487",153,"AC106800.4","processed_pseudogene"
"54575","ENSG00000278492",288,"AC006213.5","lncRNA"
"54576","ENSG00000278493",511,"AC039056.2","lncRNA"
"54577","ENSG00000278496",745,"AL158062.1","unprocessed_pseudogene"
"54578","ENSG00000278497",290,"RN7SL759P","misc_RNA"
"54579","ENSG00000278498",163,"AL356608.2","misc_RNA"
"54580","ENSG00000278499",1026,"NPAP1L","unprocessed_pseudogene"
"54581","ENSG00000278502",109,"MIR6082","miRNA"
"54582","ENSG00000278505",1920,"C17orf78","protein_coding"
"54583","ENSG00000278510",291,"AC007908.1","processed_pseudogene"
"54584","ENSG00000278513",665,"AC091046.2","unprocessed_pseudogene"
"54585","ENSG00000278514",435,"AC068831.6","lncRNA"
"54586","ENSG00000278517",65,"MIR6865","miRNA"
"54587","ENSG00000278518",1255,"AL161645.1","lncRNA"
"54588","ENSG00000278520",160,"MIR7851","miRNA"
"54589","ENSG00000278522",3418,"POTEB3","protein_coding"
"54590","ENSG00000278523",71,"Y_RNA","misc_RNA"
"54591","ENSG00000278524",70,"MIR6810","miRNA"
"54592","ENSG00000278525",299,"RN7SL607P","misc_RNA"
"54593","ENSG00000278526",137,"AC002542.5","misc_RNA"
"54594","ENSG00000278527",125,"SNORD22","snoRNA"
"54595","ENSG00000278528",255,"AC145285.7","unprocessed_pseudogene"
"54596","ENSG00000278529",88,"MIR8070","miRNA"
"54597","ENSG00000278530",7046,"CHMP1B2P","transcribed_unitary_pseudogene"
"54598","ENSG00000278531",882,"AL512324.3","unprocessed_pseudogene"
"54599","ENSG00000278532",524,"AC026585.1","lncRNA"
"54600","ENSG00000278535",5379,"DHRS11","protein_coding"
"54601","ENSG00000278537",300,"IGKV2OR2-8","IG_V_pseudogene"
"54602","ENSG00000278540",13022,"ACACA","protein_coding"
"54603","ENSG00000278541",206,"AC116165.2","processed_pseudogene"
"54604","ENSG00000278543",1904,"AC010332.2","unprocessed_pseudogene"
"54605","ENSG00000278546",442,"AC003101.2","lncRNA"
"54606","ENSG00000278549",59,"MIR6736","miRNA"
"54607","ENSG00000278551",107,"RNU6-368P","snRNA"
"54608","ENSG00000278552",400,"AC116165.3","unprocessed_pseudogene"
"54609","ENSG00000278554",286,"Metazoa_SRP","misc_RNA"
"54610","ENSG00000278558",2067,"TMEM191B","protein_coding"
"54611","ENSG00000278561",920,"PTPN20CP","unprocessed_pseudogene"
"54612","ENSG00000278569",277,"Metazoa_SRP","misc_RNA"
"54613","ENSG00000278570",3244,"NR2E3","protein_coding"
"54614","ENSG00000278571",84,"MIR7161","miRNA"
"54615","ENSG00000278572",899,"AL355877.3","unprocessed_pseudogene"
"54616","ENSG00000278573",603,"AC007325.3","pseudogene"
"54617","ENSG00000278576",3178,"AL162171.3","lncRNA"
"54618","ENSG00000278577",103,"AC092634.6","unprocessed_pseudogene"
"54619","ENSG00000278580",407,"AL162373.1","unprocessed_pseudogene"
"54620","ENSG00000278581",66,"MIR6080","miRNA"
"54621","ENSG00000278582",448,"AC027139.2","unprocessed_pseudogene"
"54622","ENSG00000278585",176,"SNX3P1Y","processed_pseudogene"
"54623","ENSG00000278586",274,"AC005088.1","processed_pseudogene"
"54624","ENSG00000278587",158,"AL117355.1","misc_RNA"
"54625","ENSG00000278588",381,"HIST1H2BI","protein_coding"
"54626","ENSG00000278589",710,"ZACNP1","unprocessed_pseudogene"
"54627","ENSG00000278590",299,"RN7SL113P","misc_RNA"
"54628","ENSG00000278591",191,"U2","snRNA"
"54629","ENSG00000278592",203,"AC004080.15","misc_RNA"
"54630","ENSG00000278593",1748,"AC104394.1","unprocessed_pseudogene"
"54631","ENSG00000278594",1049,"AL589182.2","processed_pseudogene"
"54632","ENSG00000278595",397,"AL133396.2","lncRNA"
"54633","ENSG00000278596",82,"MIR6077","miRNA"
"54634","ENSG00000278598",69,"MIR6775","miRNA"
"54635","ENSG00000278599",2076,"TBC1D3E","protein_coding"
"54636","ENSG00000278600",2261,"AC015871.4","lncRNA"
"54637","ENSG00000278601",700,"AL158163.2","lncRNA"
"54638","ENSG00000278602",791,"AC006338.2","unprocessed_pseudogene"
"54639","ENSG00000278603",224,"AC245033.3","unprocessed_pseudogene"
"54640","ENSG00000278604",223,"RN7SL429P","misc_RNA"
"54641","ENSG00000278607",555,"AC015819.2","lncRNA"
"54642","ENSG00000278610",564,"AC093152.1","lncRNA"
"54643","ENSG00000278611",905,"ZNF426-DT","lncRNA"
"54644","ENSG00000278615",887,"C11orf98","protein_coding"
"54645","ENSG00000278616",2440,"BEND3P3","processed_pseudogene"
"54646","ENSG00000278617",81,"MIR8074","miRNA"
"54647","ENSG00000278618",86,"MIR8069-2","miRNA"
"54648","ENSG00000278619",1839,"MRM1","protein_coding"
"54649","ENSG00000278621",526,"AC037198.2","lncRNA"
"54650","ENSG00000278625",106,"U6","snRNA"
"54651","ENSG00000278626",650,"AC023310.4","lncRNA"
"54652","ENSG00000278627",652,"AC005962.1","lncRNA"
"54653","ENSG00000278630",659,"LINC02335","lncRNA"
"54654","ENSG00000278631",1306,"AC097374.2","processed_pseudogene"
"54655","ENSG00000278633",2404,"AC023491.2","protein_coding"
"54656","ENSG00000278635",482,"AC141557.2","unprocessed_pseudogene"
"54657","ENSG00000278636",283,"Metazoa_SRP","misc_RNA"
"54658","ENSG00000278637",312,"HIST1H4A","protein_coding"
"54659","ENSG00000278638",1067,"AC244093.5","lncRNA"
"54660","ENSG00000278640",287,"Metazoa_SRP","misc_RNA"
"54661","ENSG00000278641",1267,"DUX4L15","unprocessed_pseudogene"
"54662","ENSG00000278642",179,"AC015813.4","lncRNA"
"54663","ENSG00000278643",186,"AC006127.1","misc_RNA"
"54664","ENSG00000278646",291,"AC008162.2","protein_coding"
"54665","ENSG00000278647",328,"CDK2AP2P1","transcribed_processed_pseudogene"
"54666","ENSG00000278650",216,"AL158209.1","unprocessed_pseudogene"
"54667","ENSG00000278654",524,"AC007450.4","processed_pseudogene"
"54668","ENSG00000278655",381,"AP000346.4","unprocessed_pseudogene"
"54669","ENSG00000278657",780,"AC245452.5","lncRNA"
"54670","ENSG00000278658",98,"MIR6826","miRNA"
"54671","ENSG00000278661",65,"TRAJ37","TR_J_gene"
"54672","ENSG00000278662",4720,"GOLGA6L10","protein_coding"
"54673","ENSG00000278664",1267,"DUX4L10","unprocessed_pseudogene"
"54674","ENSG00000278665",740,"AC020765.3","unprocessed_pseudogene"
"54675","ENSG00000278667",366,"AC244250.3","processed_pseudogene"
"54676","ENSG00000278668",588,"AC005899.7","lncRNA"
"54677","ENSG00000278672",81,"MIR8059","miRNA"
"54678","ENSG00000278673",1651,"AC136352.4","pseudogene"
"54679","ENSG00000278674",1641,"ELOA3B","protein_coding"
"54680","ENSG00000278677",393,"HIST1H2AM","protein_coding"
"54681","ENSG00000278678",296,"CYCSP41","processed_pseudogene"
"54682","ENSG00000278681",281,"AC018558.4","unprocessed_pseudogene"
"54683","ENSG00000278683",394,"AC006329.2","unprocessed_pseudogene"
"54684","ENSG00000278684",139,"AC104465.1","unprocessed_pseudogene"
"54685","ENSG00000278685",2826,"IQCA1L","protein_coding"
"54686","ENSG00000278687",102,"AC024255.1","processed_pseudogene"
"54687","ENSG00000278690",388,"AC244100.4","lncRNA"
"54688","ENSG00000278694",234,"AL354980.2","unprocessed_pseudogene"
"54689","ENSG00000278696",237,"RN7SL82P","misc_RNA"
"54690","ENSG00000278698",657,"AL162574.2","lncRNA"
"54691","ENSG00000278700",301,"Metazoa_SRP","misc_RNA"
"54692","ENSG00000278701",303,"Metazoa_SRP","misc_RNA"
"54693","ENSG00000278702",323,"Metazoa_SRP","misc_RNA"
"54694","ENSG00000278703",481,"AC100847.1","lncRNA"
"54695","ENSG00000278704",2237,"BX004987.1","protein_coding"
"54696","ENSG00000278705",438,"HIST1H4B","protein_coding"
"54697","ENSG00000278708",376,"AC004080.16","misc_RNA"
"54698","ENSG00000278709",2625,"NKILA","lncRNA"
"54699","ENSG00000278713",658,"AC120114.2","lncRNA"
"54700","ENSG00000278715",92,"SNORD116-20","snoRNA"
"54701","ENSG00000278716",1019,"AC133540.1","lncRNA"
"54702","ENSG00000278719",983,"MCM8-AS1","lncRNA"
"54703","ENSG00000278720",697,"AL669942.2","processed_pseudogene"
"54704","ENSG00000278722",654,"AL445288.1","lncRNA"
"54705","ENSG00000278724",281,"Metazoa_SRP","misc_RNA"
"54706","ENSG00000278725",400,"AC020765.4","unprocessed_pseudogene"
"54707","ENSG00000278727",3585,"AC000403.1","lncRNA"
"54708","ENSG00000278730",2921,"AC005332.6","lncRNA"
"54709","ENSG00000278732",282,"Metazoa_SRP","misc_RNA"
"54710","ENSG00000278733",566,"AC022079.2","lncRNA"
"54711","ENSG00000278734",472,"AC091834.1","processed_pseudogene"
"54712","ENSG00000278736",382,"FO393412.1","processed_pseudogene"
"54713","ENSG00000278737",622,"AC013553.4","lncRNA"
"54714","ENSG00000278739",68,"MIR6859-4","miRNA"
"54715","ENSG00000278740",619,"AC005332.7","lncRNA"
"54716","ENSG00000278743",572,"AC087239.1","lncRNA"
"54717","ENSG00000278744",186,"AL449363.1","processed_pseudogene"
"54718","ENSG00000278745",163,"AL391903.3","processed_pseudogene"
"54719","ENSG00000278746",299,"RN7SL660P","misc_RNA"
"54720","ENSG00000278752",61,"AL355301.1","misc_RNA"
"54721","ENSG00000278754",132,"AL513423.1","processed_pseudogene"
"54722","ENSG00000278756",78,"MIR6722","miRNA"
"54723","ENSG00000278757",104,"U6","snRNA"
"54724","ENSG00000278761",1267,"DUX4L11","unprocessed_pseudogene"
"54725","ENSG00000278763",213,"FAM27B","processed_pseudogene"
"54726","ENSG00000278764",282,"Metazoa_SRP","misc_RNA"
"54727","ENSG00000278765",590,"AC004477.3","lncRNA"
"54728","ENSG00000278766",1295,"AC092683.2","lncRNA"
"54729","ENSG00000278768",4680,"BACE1-AS","lncRNA"
"54730","ENSG00000278769",821,"AC090510.3","lncRNA"
"54731","ENSG00000278770",281,"Metazoa_SRP","misc_RNA"
"54732","ENSG00000278771",299,"RN7SL3","misc_RNA"
"54733","ENSG00000278773",104,"AL669914.4","misc_RNA"
"54734","ENSG00000278774",192,"U2","snRNA"
"54735","ENSG00000278775",90,"FP236383.2","misc_RNA"
"54736","ENSG00000278778",230,"AL390065.2","misc_RNA"
"54737","ENSG00000278782",285,"AC136616.3","protein_coding"
"54738","ENSG00000278783",78,"MIR6071","miRNA"
"54739","ENSG00000278784",1200,"AL136295.7","lncRNA"
"54740","ENSG00000278785",247,"Metazoa_SRP","misc_RNA"
"54741","ENSG00000278790",1267,"DUX4L12","unprocessed_pseudogene"
"54742","ENSG00000278791",89,"AC114498.2","miRNA"
"54743","ENSG00000278793",107,"U6","snRNA"
"54744","ENSG00000278794",267,"Metazoa_SRP","misc_RNA"
"54745","ENSG00000278797",683,"AC011551.1","unprocessed_pseudogene"
"54746","ENSG00000278799",61,"MIR6823","miRNA"
"54747","ENSG00000278802",165,"AC018659.7","misc_RNA"
"54748","ENSG00000278803",6186,"AC236972.4","protein_coding"
"54749","ENSG00000278811",5564,"LINC00624","lncRNA"
"54750","ENSG00000278813",264,"AC006133.1","unprocessed_pseudogene"
"54751","ENSG00000278815",101,"Vault","misc_RNA"
"54752","ENSG00000278816",304,"AL121890.5","lncRNA"
"54753","ENSG00000278817",1213,"AC007325.4","protein_coding"
"54754","ENSG00000278818",332,"Metazoa_SRP","misc_RNA"
"54755","ENSG00000278819",573,"AC005156.1","unprocessed_pseudogene"
"54756","ENSG00000278822",109,"AL049692.6","misc_RNA"
"54757","ENSG00000278824",836,"AC143336.1","processed_pseudogene"
"54758","ENSG00000278825",261,"RN7SL640P","misc_RNA"
"54759","ENSG00000278828",1237,"HIST1H3H","protein_coding"
"54760","ENSG00000278829",819,"AC099811.5","lncRNA"
"54761","ENSG00000278830",292,"AL355493.3","unprocessed_pseudogene"
"54762","ENSG00000278831",727,"AL513190.1","lncRNA"
"54763","ENSG00000278834",1419,"AC073508.3","lncRNA"
"54764","ENSG00000278837",316,"AP004607.9","processed_pseudogene"
"54765","ENSG00000278838",285,"Metazoa_SRP","misc_RNA"
"54766","ENSG00000278840",340,"AC009878.1","lncRNA"
"54767","ENSG00000278842",1204,"AC008147.4","processed_pseudogene"
"54768","ENSG00000278845",1704,"MRPL45","protein_coding"
"54769","ENSG00000278847",366,"AC006157.1","lncRNA"
"54770","ENSG00000278848",2535,"TP53TG3F","protein_coding"
"54771","ENSG00000278851",66,"MIR6879","miRNA"
"54772","ENSG00000278852",149,"AL021155.4","misc_RNA"
"54773","ENSG00000278854",671,"AC007275.1","processed_pseudogene"
"54774","ENSG00000278857",371,"IGKV1D-12","IG_V_gene"
"54775","ENSG00000278859",423,"AP002799.1","TEC"
"54776","ENSG00000278860",401,"AC005691.1","TEC"
"54777","ENSG00000278861",601,"AC117503.2","TEC"
"54778","ENSG00000278862",3397,"AC092724.1","TEC"
"54779","ENSG00000278863",614,"AC091059.2","TEC"
"54780","ENSG00000278864",1754,"AC055811.4","TEC"
"54781","ENSG00000278865",328,"AC012629.3","TEC"
"54782","ENSG00000278866",349,"AC006065.5","TEC"
"54783","ENSG00000278867",2179,"AC090616.6","TEC"
"54784","ENSG00000278869",877,"BX539320.1","lncRNA"
"54785","ENSG00000278870",966,"OR51G1","protein_coding"
"54786","ENSG00000278872",1645,"AC148477.5","TEC"
"54787","ENSG00000278873",2050,"AC005495.1","TEC"
"54788","ENSG00000278874",311,"AC091905.1","TEC"
"54789","ENSG00000278875",1802,"AC025809.2","TEC"
"54790","ENSG00000278876",325,"AC145207.9","TEC"
"54791","ENSG00000278877",291,"AC091932.2","TEC"
"54792","ENSG00000278878",1097,"CU638689.1","lncRNA"
"54793","ENSG00000278879",1937,"AP000560.1","TEC"
"54794","ENSG00000278880",218,"AC092608.2","TEC"
"54795","ENSG00000278881",1380,"FP325331.1","TEC"
"54796","ENSG00000278884",593,"CU634019.2","lncRNA"
"54797","ENSG00000278885",641,"AC106730.2","TEC"
"54798","ENSG00000278886",567,"AC087821.1","TEC"
"54799","ENSG00000278887",988,"AC106782.6","transcribed_unprocessed_pseudogene"
"54800","ENSG00000278889",1047,"OR2S2","protein_coding"
"54801","ENSG00000278890",5630,"FP325330.2","lncRNA"
"54802","ENSG00000278891",2873,"AC105101.1","TEC"
"54803","ENSG00000278892",503,"AP002371.1","TEC"
"54804","ENSG00000278893",2105,"AC010533.1","TEC"
"54805","ENSG00000278894",331,"AC073348.1","TEC"
"54806","ENSG00000278895",1969,"AC008507.3","TEC"
"54807","ENSG00000278896",2523,"AC025031.5","TEC"
"54808","ENSG00000278897",2271,"AC020951.1","TEC"
"54809","ENSG00000278898",2468,"AC087045.3","TEC"
"54810","ENSG00000278899",1268,"AL358852.1","lncRNA"
"54811","ENSG00000278900",587,"AC139792.2","TEC"
"54812","ENSG00000278901",617,"AC005609.1","lncRNA"
"54813","ENSG00000278902",693,"AC010947.1","TEC"
"54814","ENSG00000278903",3405,"CU633906.2","lncRNA"
"54815","ENSG00000278905",3242,"AC106818.1","TEC"
"54816","ENSG00000278907",592,"AC005609.2","lncRNA"
"54817","ENSG00000278908",2134,"AC132154.1","TEC"
"54818","ENSG00000278909",3365,"AC007608.4","TEC"
"54819","ENSG00000278910",848,"BANCR","lncRNA"
"54820","ENSG00000278911",2674,"AC015819.3","lncRNA"
"54821","ENSG00000278912",650,"AC008870.5","TEC"
"54822","ENSG00000278913",2869,"AC026797.1","TEC"
